service_id,date,exception_type
2773427,20190716,1
2773427,20190717,1
2773427,20190718,1
12773426,20190212,1
12773426,20190213,1
12773426,20190214,1
12773426,20190215,1
12773426,20190219,1
12773426,20190220,1
12773426,20190221,1
12773426,20190222,1
12773426,20190416,1
12773426,20190417,1
12773426,20190418,1
12773426,20190419,1
12773426,20190424,1
12773426,20190425,1
12773426,20190426,1
12773426,20190503,1
12773426,20190507,1
12773426,20190510,1
12773426,20190514,1
12773426,20190515,1
12773426,20190516,1
12773426,20190517,1
12773426,20190521,1
12773426,20190522,1
12773426,20190523,1
12773426,20190524,1
12773426,20190528,1
12773426,20190529,1
12773426,20190604,1
12773426,20190605,1
12773426,20190606,1
12773426,20190607,1
12773426,20190612,1
12773426,20190613,1
12773426,20190614,1
12773426,20190618,1
12773426,20190619,1
12773426,20190620,1
12773426,20190621,1
12773426,20190625,1
12773426,20190626,1
12773426,20190627,1
12773426,20190628,1
2773426,20190211,1
2773426,20190212,1
2773426,20190213,1
2773426,20190214,1
2773426,20190218,1
2773426,20190219,1
2773426,20190220,1
2773426,20190221,1
2773426,20190415,1
2773426,20190416,1
2773426,20190417,1
2773426,20190418,1
2773426,20190423,1
2773426,20190424,1
2773426,20190425,1
2773426,20190502,1
2773426,20190506,1
2773426,20190509,1
2773426,20190513,1
2773426,20190514,1
2773426,20190515,1
2773426,20190516,1
2773426,20190520,1
2773426,20190521,1
2773426,20190522,1
2773426,20190523,1
2773426,20190527,1
2773426,20190528,1
2773426,20190603,1
2773426,20190604,1
2773426,20190605,1
2773426,20190606,1
2773426,20190611,1
2773426,20190612,1
2773426,20190613,1
2773426,20190617,1
2773426,20190618,1
2773426,20190619,1
2773426,20190620,1
2773426,20190624,1
2773426,20190625,1
2773426,20190626,1
2773426,20190627,1
12773424,20190128,1
12773424,20190204,1
12773424,20190211,1
12773424,20190218,1
12773424,20190225,1
12773424,20190304,1
12773424,20190311,1
12773424,20190318,1
12773424,20190325,1
12773424,20190401,1
12773424,20190408,1
12773424,20190415,1
12773424,20190423,1
12773424,20190429,1
12773424,20190502,1
12773424,20190506,1
12773424,20190509,1
12773424,20190513,1
12773424,20190520,1
12773424,20190527,1
12773424,20190531,1
2773592,20190602,1
2773592,20190610,1
2773592,20190616,1
2773592,20190623,1
2773592,20190630,1
2773592,20190707,1
12773592,20190603,1
12773592,20190611,1
12773592,20190617,1
12773592,20190624,1
12773592,20190701,1
12773592,20190708,1
2773381,20190126,1
2773381,20190127,1
2773381,20190202,1
2773381,20190203,1
2773381,20190209,1
2773381,20190210,1
2773381,20190216,1
2773381,20190217,1
2773381,20190223,1
2773381,20190224,1
2773381,20190302,1
2773381,20190303,1
2773381,20190309,1
2773381,20190310,1
2773381,20190316,1
2773381,20190317,1
2773381,20190323,1
2773381,20190324,1
2773381,20190330,1
2773381,20190331,1
2773381,20190406,1
2773381,20190407,1
2773381,20190413,1
2773381,20190414,1
2773381,20190420,1
2773381,20190421,1
2773381,20190422,1
2773381,20190427,1
2773381,20190428,1
2773381,20190501,1
2773381,20190504,1
2773381,20190505,1
2773381,20190508,1
2773381,20190511,1
2773381,20190512,1
2773381,20190518,1
2773381,20190519,1
2773381,20190525,1
2773381,20190526,1
2773381,20190530,1
2773381,20190601,1
2773381,20190602,1
2773381,20190608,1
2773381,20190609,1
2773381,20190610,1
2773381,20190615,1
2773381,20190616,1
2773381,20190622,1
2773381,20190623,1
2773381,20190629,1
2773381,20190630,1
2773381,20190706,1
2773381,20190707,1
2773381,20190713,1
2773381,20190714,1
2773381,20190720,1
1132941,20190122,1
1132941,20190123,1
1132941,20190124,1
1132941,20190125,1
1132941,20190128,1
1132941,20190129,1
1132941,20190130,1
1132941,20190131,1
1132941,20190201,1
1132941,20190204,1
1132941,20190205,1
1132941,20190206,1
1132941,20190207,1
1132941,20190208,1
1132941,20190211,1
1132941,20190212,1
1132941,20190213,1
1132941,20190214,1
1132941,20190215,1
1132941,20190218,1
1132941,20190219,1
1132941,20190220,1
1132941,20190221,1
1132941,20190222,1
1132941,20190225,1
1132941,20190226,1
1132941,20190227,1
1132941,20190228,1
1132941,20190301,1
1132941,20190304,1
1132941,20190305,1
1132941,20190306,1
1132941,20190307,1
1132941,20190308,1
1132941,20190311,1
1132941,20190312,1
1132941,20190313,1
1132941,20190314,1
1132941,20190315,1
1132941,20190318,1
1132941,20190319,1
1132941,20190320,1
1132941,20190321,1
1132941,20190322,1
1132941,20190325,1
1132941,20190326,1
1132941,20190327,1
1132941,20190328,1
1132941,20190329,1
1132941,20190401,1
1132941,20190402,1
1132941,20190403,1
1132941,20190404,1
1132941,20190405,1
1132941,20190408,1
1132941,20190409,1
1132941,20190410,1
1132941,20190411,1
1132941,20190412,1
1132941,20190415,1
1132941,20190416,1
1132941,20190417,1
1132941,20190418,1
1132941,20190419,1
1132941,20190423,1
1132941,20190424,1
1132941,20190425,1
1132941,20190426,1
1132941,20190429,1
1132941,20190430,1
1132941,20190502,1
1132941,20190503,1
1132941,20190506,1
1132941,20190507,1
1132941,20190509,1
1132941,20190510,1
1132941,20190513,1
1132941,20190514,1
1132941,20190515,1
1132941,20190516,1
1132941,20190517,1
1132941,20190520,1
1132941,20190521,1
1132941,20190522,1
1132941,20190523,1
1132941,20190524,1
1132941,20190527,1
1132941,20190528,1
1132941,20190529,1
1132941,20190531,1
1132941,20190603,1
1132941,20190604,1
1132941,20190605,1
1132941,20190606,1
1132941,20190607,1
1132941,20190611,1
1132941,20190612,1
1132941,20190613,1
1132941,20190614,1
1132941,20190617,1
1132941,20190618,1
1132941,20190619,1
1132941,20190620,1
1132941,20190621,1
1132941,20190624,1
1132941,20190625,1
1132941,20190626,1
1132941,20190627,1
1132941,20190628,1
1132941,20190701,1
1132941,20190702,1
1132941,20190703,1
1132941,20190704,1
1132941,20190705,1
1132941,20190708,1
1132941,20190709,1
1132941,20190710,1
1132941,20190711,1
1132941,20190712,1
1132941,20190715,1
1132941,20190716,1
1132941,20190717,1
1132941,20190718,1
1132941,20190719,1
2773431,20190215,1
2773431,20190222,1
2773431,20190419,1
2773431,20190426,1
2773431,20190503,1
2773431,20190507,1
2773431,20190510,1
2773431,20190517,1
2773431,20190524,1
2773431,20190529,1
2773431,20190607,1
2773431,20190614,1
2773431,20190621,1
2773431,20190628,1
2773432,20190531,1
2773432,20190705,1
2773432,20190712,1
2773432,20190719,1
2773430,20190125,1
2773430,20190201,1
2773430,20190208,1
2773430,20190301,1
2773430,20190308,1
2773430,20190315,1
2773430,20190322,1
2773430,20190329,1
2773430,20190405,1
2773430,20190412,1
2773430,20190430,1
