route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1577980,2773209,10027732091078871,104,104,0,
1577980,2773210,10027732101078871,104,104,0,
1577980,2773211,10027732111078871,104,104,0,
1577980,2773212,10027732121078871,104,104,0,
1577980,2773214,10027732141078871,104,104,0,
1577980,2773215,10027732151078871,104,104,0,
1577980,2773216,10027732161078871,104,104,0,
1577980,2773217,10027732171078871,104,104,0,
1577980,2773218,10027732181078871,104,104,0,
1577980,2773219,10027732191078871,104,104,0,
1577980,2773220,10027732201078871,104,104,0,
1577980,2773222,10027732221078871,104,104,0,
1577980,2773223,10027732231078871,104,104,0,
1577980,2773209,10127732091078871,104,104,0,
1577980,2773210,10127732101078871,104,104,0,
1577980,2773211,10127732111078871,104,104,0,
1577980,2773212,10127732121078871,104,104,0,
1577980,2773214,10127732141078871,104,104,0,
1577980,2773215,10127732151078871,104,104,0,
1577980,2773216,10127732161078871,104,104,0,
1577980,2773217,10127732171078871,104,104,0,
1577980,2773218,10127732181078871,104,104,0,
1577980,2773219,10127732191078871,104,104,0,
1577980,2773220,10127732201078871,104,104,0,
1577980,2773222,10127732221078871,104,104,0,
1577980,2773223,10127732231078871,104,104,0,
1577980,2773209,10227732091078871,104,104,0,
1577980,2773210,10227732101078871,104,104,0,
1577980,2773211,10227732111078871,104,104,0,
1577980,2773212,10227732121078871,104,104,0,
1577980,2773214,10227732141078871,104,104,0,
1577980,2773215,10227732151078871,104,104,0,
1577980,2773216,10227732161078871,104,104,0,
1577980,2773217,10227732171078871,104,104,0,
1577980,2773218,10227732181078871,104,104,0,
1577980,2773219,10227732191078871,104,104,0,
1577980,2773220,10227732201078871,104,104,0,
1577980,2773222,10227732221078871,104,104,0,
1577980,2773223,10227732231078871,104,104,0,
1577980,2773209,1027732091078871,104,104,0,
1577980,2773210,1027732101078871,104,104,0,
1577980,2773211,1027732111078871,104,104,0,
1577980,2773212,1027732121078871,104,104,0,
1577980,2773214,1027732141078871,104,104,0,
1577980,2773215,1027732151078871,104,104,0,
1577980,2773216,1027732161078871,104,104,0,
1577980,2773217,1027732171078871,104,104,0,
1577980,2773218,1027732181078871,104,104,0,
1577980,2773219,1027732191078871,104,104,0,
1577980,2773220,1027732201078871,104,104,0,
1577980,2773222,1027732221078871,104,104,0,
1577980,2773223,1027732231078871,104,104,0,
1577980,2773209,10327732091078871,104,104,0,
1577980,2773210,10327732101078871,104,104,0,
1577980,2773211,10327732111078871,104,104,0,
1577980,2773212,10327732121078871,104,104,0,
1577980,2773214,10327732141078871,104,104,0,
1577980,2773215,10327732151078871,104,104,0,
1577980,2773216,10327732161078871,104,104,0,
1577980,2773217,10327732171078871,104,104,0,
1577980,2773218,10327732181078871,104,104,0,
1577980,2773219,10327732191078871,104,104,0,
1577980,2773220,10327732201078871,104,104,0,
1577980,2773222,10327732221078871,104,104,0,
1577980,2773223,10327732231078871,104,104,0,
1577980,2773209,10427732091078871,104,104,0,
1577980,2773210,10427732101078871,104,104,0,
1577980,2773211,10427732111078871,104,104,0,
1577980,2773212,10427732121078871,104,104,0,
1577980,2773214,10427732141078871,104,104,0,
1577980,2773215,10427732151078871,104,104,0,
1577980,2773216,10427732161078871,104,104,0,
1577980,2773217,10427732171078871,104,104,0,
1577980,2773218,10427732181078871,104,104,0,
1577980,2773219,10427732191078871,104,104,0,
1577980,2773220,10427732201078871,104,104,0,
1577980,2773222,10427732221078871,104,104,0,
1577980,2773223,10427732231078871,104,104,0,
1577980,2773209,10527732091078871,104,104,0,
1577980,2773210,10527732101078871,104,104,0,
1577980,2773211,10527732111078871,104,104,0,
1577980,2773212,10527732121078871,104,104,0,
1577980,2773214,10527732141078871,104,104,0,
1577980,2773215,10527732151078871,104,104,0,
1577980,2773216,10527732161078871,104,104,0,
1577980,2773217,10527732171078871,104,104,0,
1577980,2773218,10527732181078871,104,104,0,
1577980,2773219,10527732191078871,104,104,0,
1577980,2773220,10527732201078871,104,104,0,
1577980,2773222,10527732221078871,104,104,0,
1577980,2773223,10527732231078871,104,104,0,
1577980,2773209,10627732091078871,104,104,0,
1577980,2773210,10627732101078871,104,104,0,
1577980,2773211,10627732111078871,104,104,0,
1577980,2773212,10627732121078871,104,104,0,
1577980,2773214,10627732141078871,104,104,0,
1577980,2773215,10627732151078871,104,104,0,
1577980,2773216,10627732161078871,104,104,0,
1577980,2773217,10627732171078871,104,104,0,
1577980,2773218,10627732181078871,104,104,0,
1577980,2773219,10627732191078871,104,104,0,
1577980,2773220,10627732201078871,104,104,0,
1577980,2773222,10627732221078871,104,104,0,
1577980,2773223,10627732231078871,104,104,0,
1577980,2773209,10727732091078871,104,104,0,
1577980,2773210,10727732101078871,104,104,0,
1577980,2773211,10727732111078871,104,104,0,
1577980,2773212,10727732121078871,104,104,0,
1577980,2773214,10727732141078871,104,104,0,
1577980,2773215,10727732151078871,104,104,0,
1577980,2773216,10727732161078871,104,104,0,
1577980,2773217,10727732171078871,104,104,0,
1577980,2773218,10727732181078871,104,104,0,
1577980,2773219,10727732191078871,104,104,0,
1577980,2773220,10727732201078871,104,104,0,
1577980,2773222,10727732221078871,104,104,0,
1577980,2773223,10727732231078871,104,104,0,
1577980,2773209,10827732091078871,104,104,0,
1577980,2773210,10827732101078871,104,104,0,
1577980,2773211,10827732111078871,104,104,0,
1577980,2773212,10827732121078871,104,104,0,
1577980,2773214,10827732141078871,104,104,0,
1577980,2773215,10827732151078871,104,104,0,
1577980,2773216,10827732161078871,104,104,0,
1577980,2773217,10827732171078871,104,104,0,
1577980,2773218,10827732181078871,104,104,0,
1577980,2773219,10827732191078871,104,104,0,
1577980,2773220,10827732201078871,104,104,0,
1577980,2773222,10827732221078871,104,104,0,
1577980,2773223,10827732231078871,104,104,0,
1577980,2773209,10927732091078871,104,104,0,
1577980,2773210,10927732101078871,104,104,0,
1577980,2773211,10927732111078871,104,104,0,
1577980,2773212,10927732121078871,104,104,0,
1577980,2773214,10927732141078871,104,104,0,
1577980,2773215,10927732151078871,104,104,0,
1577980,2773216,10927732161078871,104,104,0,
1577980,2773217,10927732171078871,104,104,0,
1577980,2773218,10927732181078871,104,104,0,
1577980,2773219,10927732191078871,104,104,0,
1577980,2773220,10927732201078871,104,104,0,
1577980,2773222,10927732221078871,104,104,0,
1577980,2773223,10927732231078871,104,104,0,
1577980,2773209,11027732091078871,104,104,0,
1577980,2773210,11027732101078871,104,104,0,
1577980,2773211,11027732111078871,104,104,0,
1577980,2773212,11027732121078871,104,104,0,
1577980,2773214,11027732141078871,104,104,0,
1577980,2773215,11027732151078871,104,104,0,
1577980,2773216,11027732161078871,104,104,0,
1577980,2773217,11027732171078871,104,104,0,
1577980,2773218,11027732181078871,104,104,0,
1577980,2773219,11027732191078871,104,104,0,
1577980,2773220,11027732201078871,104,104,0,
1577980,2773222,11027732221078871,104,104,0,
1577980,2773223,11027732231078871,104,104,0,
1577980,2773209,11127732091078871,104,104,0,
1577980,2773210,11127732101078871,104,104,0,
1577980,2773211,11127732111078871,104,104,0,
1577980,2773212,11127732121078871,104,104,0,
1577980,2773214,11127732141078871,104,104,0,
1577980,2773215,11127732151078871,104,104,0,
1577980,2773216,11127732161078871,104,104,0,
1577980,2773217,11127732171078871,104,104,0,
1577980,2773218,11127732181078871,104,104,0,
1577980,2773219,11127732191078871,104,104,0,
1577980,2773220,11127732201078871,104,104,0,
1577980,2773222,11127732221078871,104,104,0,
1577980,2773223,11127732231078871,104,104,0,
1577980,2773209,11227732091078871,104,104,0,
1577980,2773210,11227732101078871,104,104,0,
1577980,2773211,11227732111078871,104,104,0,
1577980,2773212,11227732121078871,104,104,0,
1577980,2773214,11227732141078871,104,104,0,
1577980,2773215,11227732151078871,104,104,0,
1577980,2773216,11227732161078871,104,104,0,
1577980,2773217,11227732171078871,104,104,0,
1577980,2773218,11227732181078871,104,104,0,
1577980,2773219,11227732191078871,104,104,0,
1577980,2773220,11227732201078871,104,104,0,
1577980,2773222,11227732221078871,104,104,0,
1577980,2773223,11227732231078871,104,104,0,
1577980,2773209,1127732091078871,104,104,0,
1577980,2773210,1127732101078871,104,104,0,
1577980,2773211,1127732111078871,104,104,0,
1577980,2773212,1127732121078871,104,104,0,
1577980,2773214,1127732141078871,104,104,0,
1577980,2773215,1127732151078871,104,104,0,
1577980,2773216,1127732161078871,104,104,0,
1577980,2773217,1127732171078871,104,104,0,
1577980,2773218,1127732181078871,104,104,0,
1577980,2773219,1127732191078871,104,104,0,
1577980,2773220,1127732201078871,104,104,0,
1577980,2773222,1127732221078871,104,104,0,
1577980,2773223,1127732231078871,104,104,0,
1577980,2773209,11327732091078871,104,104,0,
1577980,2773210,11327732101078871,104,104,0,
1577980,2773211,11327732111078871,104,104,0,
1577980,2773212,11327732121078871,104,104,0,
1577980,2773214,11327732141078871,104,104,0,
1577980,2773215,11327732151078871,104,104,0,
1577980,2773216,11327732161078871,104,104,0,
1577980,2773217,11327732171078871,104,104,0,
1577980,2773218,11327732181078871,104,104,0,
1577980,2773219,11327732191078871,104,104,0,
1577980,2773220,11327732201078871,104,104,0,
1577980,2773222,11327732221078871,104,104,0,
1577980,2773223,11327732231078871,104,104,0,
1577980,2773209,11427732091078871,104,104,0,
1577980,2773210,11427732101078871,104,104,0,
1577980,2773211,11427732111078871,104,104,0,
1577980,2773212,11427732121078871,104,104,0,
1577980,2773214,11427732141078871,104,104,0,
1577980,2773215,11427732151078871,104,104,0,
1577980,2773216,11427732161078871,104,104,0,
1577980,2773217,11427732171078871,104,104,0,
1577980,2773218,11427732181078871,104,104,0,
1577980,2773219,11427732191078871,104,104,0,
1577980,2773220,11427732201078871,104,104,0,
1577980,2773222,11427732221078871,104,104,0,
1577980,2773223,11427732231078871,104,104,0,
1577980,2773209,11527732091078871,104,104,0,
1577980,2773210,11527732101078871,104,104,0,
1577980,2773211,11527732111078871,104,104,0,
1577980,2773212,11527732121078871,104,104,0,
1577980,2773214,11527732141078871,104,104,0,
1577980,2773215,11527732151078871,104,104,0,
1577980,2773216,11527732161078871,104,104,0,
1577980,2773217,11527732171078871,104,104,0,
1577980,2773218,11527732181078871,104,104,0,
1577980,2773219,11527732191078871,104,104,0,
1577980,2773220,11527732201078871,104,104,0,
1577980,2773222,11527732221078871,104,104,0,
1577980,2773223,11527732231078871,104,104,0,
1577980,2773209,11627732091078871,104,104,0,
1577980,2773210,11627732101078871,104,104,0,
1577980,2773211,11627732111078871,104,104,0,
1577980,2773212,11627732121078871,104,104,0,
1577980,2773214,11627732141078871,104,104,0,
1577980,2773215,11627732151078871,104,104,0,
1577980,2773216,11627732161078871,104,104,0,
1577980,2773217,11627732171078871,104,104,0,
1577980,2773218,11627732181078871,104,104,0,
1577980,2773219,11627732191078871,104,104,0,
1577980,2773220,11627732201078871,104,104,0,
1577980,2773222,11627732221078871,104,104,0,
1577980,2773223,11627732231078871,104,104,0,
1577980,2773209,11727732091078871,104,104,0,
1577980,2773210,11727732101078871,104,104,0,
1577980,2773211,11727732111078871,104,104,0,
1577980,2773212,11727732121078871,104,104,0,
1577980,2773214,11727732141078871,104,104,0,
1577980,2773215,11727732151078871,104,104,0,
1577980,2773216,11727732161078871,104,104,0,
1577980,2773217,11727732171078871,104,104,0,
1577980,2773218,11727732181078871,104,104,0,
1577980,2773219,11727732191078871,104,104,0,
1577980,2773220,11727732201078871,104,104,0,
1577980,2773222,11727732221078871,104,104,0,
1577980,2773223,11727732231078871,104,104,0,
1577980,2773209,11827732091078871,104,104,0,
1577980,2773210,11827732101078871,104,104,0,
1577980,2773211,11827732111078871,104,104,0,
1577980,2773212,11827732121078871,104,104,0,
1577980,2773214,11827732141078871,104,104,0,
1577980,2773215,11827732151078871,104,104,0,
1577980,2773216,11827732161078871,104,104,0,
1577980,2773217,11827732171078871,104,104,0,
1577980,2773218,11827732181078871,104,104,0,
1577980,2773219,11827732191078871,104,104,0,
1577980,2773220,11827732201078871,104,104,0,
1577980,2773222,11827732221078871,104,104,0,
1577980,2773223,11827732231078871,104,104,0,
1577980,2773209,11927732091078871,104,104,0,
1577980,2773210,11927732101078871,104,104,0,
1577980,2773211,11927732111078871,104,104,0,
1577980,2773212,11927732121078871,104,104,0,
1577980,2773214,11927732141078871,104,104,0,
1577980,2773215,11927732151078871,104,104,0,
1577980,2773216,11927732161078871,104,104,0,
1577980,2773217,11927732171078871,104,104,0,
1577980,2773218,11927732181078871,104,104,0,
1577980,2773219,11927732191078871,104,104,0,
1577980,2773220,11927732201078871,104,104,0,
1577980,2773222,11927732221078871,104,104,0,
1577980,2773223,11927732231078871,104,104,0,
1577980,2773209,12027732091078871,104,104,0,
1577980,2773210,12027732101078871,104,104,0,
1577980,2773211,12027732111078871,104,104,0,
1577980,2773212,12027732121078871,104,104,0,
1577980,2773214,12027732141078871,104,104,0,
1577980,2773215,12027732151078871,104,104,0,
1577980,2773216,12027732161078871,104,104,0,
1577980,2773217,12027732171078871,104,104,0,
1577980,2773218,12027732181078871,104,104,0,
1577980,2773219,12027732191078871,104,104,0,
1577980,2773220,12027732201078871,104,104,0,
1577980,2773222,12027732221078871,104,104,0,
1577980,2773223,12027732231078871,104,104,0,
1577980,2773209,12127732091078871,104,104,0,
1577980,2773210,12127732101078871,104,104,0,
1577980,2773211,12127732111078871,104,104,0,
1577980,2773212,12127732121078871,104,104,0,
1577980,2773214,12127732141078871,104,104,0,
1577980,2773215,12127732151078871,104,104,0,
1577980,2773216,12127732161078871,104,104,0,
1577980,2773217,12127732171078871,104,104,0,
1577980,2773218,12127732181078871,104,104,0,
1577980,2773219,12127732191078871,104,104,0,
1577980,2773220,12127732201078871,104,104,0,
1577980,2773222,12127732221078871,104,104,0,
1577980,2773223,12127732231078871,104,104,0,
1577980,2773209,12227732091078871,104,104,0,
1577980,2773210,12227732101078871,104,104,0,
1577980,2773211,12227732111078871,104,104,0,
1577980,2773212,12227732121078871,104,104,0,
1577980,2773214,12227732141078871,104,104,0,
1577980,2773215,12227732151078871,104,104,0,
1577980,2773216,12227732161078871,104,104,0,
1577980,2773217,12227732171078871,104,104,0,
1577980,2773218,12227732181078871,104,104,0,
1577980,2773219,12227732191078871,104,104,0,
1577980,2773220,12227732201078871,104,104,0,
1577980,2773222,12227732221078871,104,104,0,
1577980,2773223,12227732231078871,104,104,0,
1577980,2773209,1227732091078871,104,104,0,
1577980,2773210,1227732101078871,104,104,0,
1577980,2773211,1227732111078871,104,104,0,
1577980,2773212,1227732121078871,104,104,0,
1577980,2773214,1227732141078871,104,104,0,
1577980,2773215,1227732151078871,104,104,0,
1577980,2773216,1227732161078871,104,104,0,
1577980,2773217,1227732171078871,104,104,0,
1577980,2773218,1227732181078871,104,104,0,
1577980,2773219,1227732191078871,104,104,0,
1577980,2773220,1227732201078871,104,104,0,
1577980,2773222,1227732221078871,104,104,0,
1577980,2773223,1227732231078871,104,104,0,
1577980,2773209,12327732091078871,104,104,0,
1577980,2773210,12327732101078871,104,104,0,
1577980,2773211,12327732111078871,104,104,0,
1577980,2773212,12327732121078871,104,104,0,
1577980,2773214,12327732141078871,104,104,0,
1577980,2773215,12327732151078871,104,104,0,
1577980,2773216,12327732161078871,104,104,0,
